smiles,logP,qed,SAS
COc1cccc([C@@H](CO)NC(=O)c2ccnc(N(C)C)c2)c1,1.6196,0.8545,2.5921
O=c1[nH]c2ccccc2c(=O)n1Cc1ccnc(OCC(F)(F)F)c1,2.0742,0.7841,2.3294
Cc1cc(Br)ccc1NC(=O)CN(C)C(=O)CCC1CCCC1,4.1248,0.7752,2.0502
Cn1cnc([N+](=O)[O-])c1Sc1nnc(-c2ccco2)o1,2.1225,0.5326,2.9548
O=C([O-])CCOc1ccccc1C(F)(F)F,1.2242,0.7947,2.48
Cc1ccc(C(=O)NN=Cc2ccc(OC(=O)c3cccs3)cc2)cn1,3.4346,0.3183,2.2078
[NH3+][C@]1(Cc2cc(F)cc(Br)c2)CCOc2ccccc21,3.0506,0.8882,3.4605
CN(Cc1ccccc1)S(=O)(=O)Cc1cccc(N)c1,2.2306,0.8611,1.9481
COc1cccc(C[C@@H](C)[C@H](C)[NH2+]C2CC2)c1,1.9881,0.8043,3.764
CC(C)CCO[C@H]1CC[NH+]([C@H]2C[C@@H](C)OC2=O)C1,0.4103,0.74,5.1566
Clc1ncc(Br)c(Sc2ncnc3ccccc23)n1,3.9869,0.4969,2.5829
Cc1cc(OC(F)F)c(C(=O)N(C)CCCS(C)(=O)=O)s1,2.1646,0.7649,2.7146
O=C(c1ccc(Cl)cc1)N1CCCCC[C@@H]1c1ccncc1,4.4925,0.7822,2.3254
CC(C)CC(=O)N[C@@H]1CC(C)(C)Cc2nc(N3CCOCC3)ncc21,2.489,0.9062,3.1251
N#Cc1csc(C(=O)NCc2nc(-c3cccs3)no2)c1,2.6613,0.7956,2.6076
Cn1cc(/C=C/C(=O)NCc2ccccc2C[NH+]2CCCCC2)c(=O)n(C)c1=O,-0.0176,0.6926,3.4961
[NH3+]C[C@@H]1CN(C(=O)N2CCCCC2)CCO1,-0.465,0.6852,3.3575
C[C@H](Cn1cc[nH+]c1)NC(=O)NC[C@@H]1CN2CCCC[C@@H]2CO1,0.2432,0.8355,4.4779
CC(C)(C)c1ccccc1NC(=O)c1ccc([N+](=O)[O-])o1,3.7376,0.6685,2.1166
O=C(C[C@@H](O)c1cc(Cl)cc(Cl)c1)NCc1cscn1,3.1898,0.8715,2.9271
CCOc1ccc(C(=O)CN2C(=O)N[C@](C)(c3ccccc3)C2=O)cc1,2.7352,0.6374,2.4118
C[C@@H]1CC[C@@H](NC(=O)N2CCC[C@@H]2CN2CCOCC2)[C@H](C)C1,2.3173,0.868,3.4988
CCCSc1nnc(NC(=O)c2ccccc2C(F)(F)F)s1,4.3113,0.6199,2.2089
Cc1ccc(C[S@@](=O)Cc2cn3cc(Cl)ccc3n2)cc1C,4.0534,0.6955,3.0812
O=C(C[NH2+]C1CCCCCC1)Nc1ccc(F)c(F)c1F,2.3286,0.6514,3.1748
CCC(=O)N1CCC[NH+](Cc2ccc(-c3cccc(F)c3C)o2)CC1,2.4213,0.9242,3.8869
COc1ccc([C@H]2C(N)=NC(=O)N2CC(C)C)cc1Br,2.9476,0.9078,3.1733
C[NH+](C)CCN(C(=O)c1cc(Cl)ccc1[N+](=O)[O-])c1nc2cc3c(cc2s1)OCO3,2.3779,0.4582,3.2519
COCC(=O)N[C@H](C)c1ccc(NC(=O)Nc2ccccc2)cc1,3.1542,0.7518,2.1535
CN(C)S(=O)(=O)c1ccc(-c2nnc(NC(=O)C(C)(C)C)o2)cc1,1.9715,0.9066,2.2891
O=C(NCCCc1nc2ccccc2n1CC(=O)N1CCOCC1)c1ccc(F)cc1,2.3968,0.5914,2.1475
O=C(/C=C/c1ccc2c(c1)OCCO2)N1CCC[C@@H]1c1ccc2c(c1)OCCCO2,3.996,0.6949,2.9252
CSc1nc([O-])c(C(=O)N2CC[C@@H](C)[C@H]3CCCC[C@@H]32)cc1C#N,2.7896,0.7661,4.0764
C=CCNC(=O)[C@H](C)Oc1c(F)cc(C[C@@H](C)[NH3+])cc1F,1.2072,0.7523,3.7328
CC(C)C(=O)NCCNC(=O)c1cc(Cl)ccc1-n1cnnn1,0.8177,0.7725,2.2876
COc1c(NC(=O)/C=C/c2cnc(C(C)(C)C)s2)c(C)nn1C,3.143,0.8604,2.9927
CSc1ccccc1NC(=O)[C@@H]1CC=CC[C@H]1C(=O)[O-],1.6793,0.6819,3.4416
CC[C@@H](C)[C@@](C)(O)C[NH2+]Cc1ncc(-c2ccccc2)s1,2.6706,0.8228,4.0633
O=C(c1cnns1)N1CCC[C@H]1CCc1ccccc1,2.7755,0.8633,2.7592
Cc1cc(CSCC(=O)Nc2ccc(C(C)C)cc2)no1,3.9783,0.8463,2.0726
CC1CCN(C(=O)C2CCN(S(=O)(=O)c3ccc(-n4cnnn4)cc3)CC2)CC1,1.3215,0.7505,2.3322
CC1(C)C(C[NH+]2[C@@H]3CCC[C@H]2CC([NH3+])C3)C1(C)C,0.8789,0.7425,6.6181
O=C(NCC(=O)N1CCN(C(=O)c2ccccc2)CC1)c1ccc(Br)o1,1.7565,0.8236,2.0307
COC(=O)C1CCC(c2nc(-c3ccccc3OC)no2)CC1,3.192,0.7946,2.1533
C[C@H](NC(=O)c1ccc([N+](=O)[O-])cc1)C1CCCCC1,3.2934,0.6655,2.3421
Cc1cccc(N2C(=O)C[C@@H]([NH+]3CCCCC3)C2=O)c1,0.6957,0.82,3.9622
CCC[C@H]1CN(C(=O)Nc2cc(OC)c(OC)cc2F)CCO1,2.8757,0.8967,2.6506
COc1ccccc1[C@@H]1CC(c2ccc(C)cc2)=Nc2nnnn21,3.104,0.7344,2.7625
CC(C)[C@H](C(=O)NC(C)(C)C)n1cnc2c1c(=O)n(C)c(=O)n2C,0.5455,0.9037,3.1699
CCc1ccc([C@@H](C)NS(=O)(=O)N2CCOCC2)cc1,1.4766,0.9043,2.5238
C[C@H](NC(=O)Cc1csc(NC(=O)c2ccco2)n1)c1cccs1,3.4698,0.6887,2.732
CO[C@H](CNC(=O)N[C@H](CO)c1ccco1)c1cccc(Cl)c1,2.6533,0.7217,3.2056
CO[C@H](C)c1cccc(NC(=O)C(=O)N[C@H](C)c2c(C)noc2C)c1,2.8147,0.8075,3.2402
COC[C@H](C)NC(=O)Nc1cc(C(N)=O)ccc1C[NH+](C)C,-0.4136,0.5715,3.5503
CO[C@H]1CC[C@@H]2OCCN(Cc3c[nH]nc3-c3ccccc3F)[C@@H]2C1,2.9841,0.9163,3.8914
CC(C)(C)n1cnnc1SCc1nnc(-c2ccccc2Cl)o1,4.0288,0.6384,2.7006
CC(C)[NH2+]Cc1ccc(S[C@H](C)CCO)c(F)c1,2.1605,0.7489,3.9189
CC(=O)Nc1ccc(S(=O)(=O)C(F)F)cc1,1.6413,0.8928,1.8849
O=C(COc1ccc2c(c1)oc(=O)c1ccccc12)Nc1ccccn1,3.3587,0.444,2.0365
CC(C)[C@H](NC(=O)c1ccccc1Cl)C(=O)Nc1ccc2c(c1)OCO2,3.4618,0.8218,2.3627
C=CCc1cccc(/C=N/NC(=O)[C@H]2C=C(c3ccccc3)N=N2)c1O,3.4463,0.4667,3.489
C[C@H](NC(=O)Nc1ccccc1)C(=O)N1CCN(C)C[C@@H]1c1ccccc1,2.7119,0.8704,2.7398
O=C(Cc1ccccc1Cl)N1CCN(CN2C(=O)[C@@H]3CCC[C@H]32)CC1,1.9951,0.7743,3.0768
CCOC(=O)C(C(=O)OCC)C(C)(C)C,1.7749,0.5345,2.3302
CCOc1ccccc1N1CCN(CC(=O)Nc2ccc([N+](=O)[O-])cc2Br)CC1,3.5167,0.4882,2.0884
C/C=C/C[C@H](Cc1cccc(F)c1)C(=O)[O-],1.7005,0.7155,3.2248
COc1ccc(CNC(=O)NC[C@@H]2CN(c3ccc4c(c3)OCO4)C(=O)O2)cc1,2.2485,0.775,2.7009
CCS(=O)(=O)N1Cc2ccccc2C[C@H]1C(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1,2.4149,0.6013,2.9499
CC(C)CC(=O)NCCc1cccc(Cl)c1,3.0448,0.8314,1.6914
Cc1ccccc1/C=C1/Oc2cc(O)cc(C)c2C1=O,3.6252,0.781,2.3922
COc1ccc(N2C[C@@H](C(=O)Nc3ccc4c(c3)Cc3ccccc3-4)CC2=O)cc1OC,4.2666,0.4946,2.6384
O=C(COc1ccccc1-c1nnc(-c2ccccc2)o1)N1CCN(c2cccc[nH+]2)CC1,2.9453,0.4523,2.923
N#CC1=C(N)N(c2ccccc2C#N)C2=C(C(=O)CCC2)[C@H]1c1ccc2c(c1)OCO2,3.5918,0.7848,3.187
COCCn1cc(NC(=O)N2CCC(COc3ccccc3)CC2)cn1,2.8524,0.8203,2.1883
CCOc1cccc([C@@H]2CC(c3cccc(OC)c3)=N[C@H](c3ccc(C)cc3)N2)c1O,5.3304,0.5507,3.2513
CC[NH+](CCCS(=O)(=O)c1ccc(C)cc1)C1CC1,1.226,0.8265,3.7635
CCCC[C@@H](CC)C(=O)Nc1nc2c(s1)CCCC2,4.1768,0.816,2.76
Cc1cccnc1NC(=O)NC(=O)COc1cc(Cl)c(Cl)cc1Cl,4.0773,0.7449,2.1673
CCC[NH2+][C@@H](c1cc(OC)cc(OC)c1)[C@H]1CC[C@H](C)C1,3.1545,0.826,4.1062
CCN1CCO[C@H](c2noc([C@H]([NH3+])C(C)C)n2)C1,0.4018,0.8605,4.1461
COc1cccc(-c2cc(OCC(=O)[O-])nc(Nc3ccccc3Br)n2)c1,2.787,0.6134,2.5823
O=C(NCc1ccc(N2CCSCC2)cc1)Nc1cc(F)ccc1F,3.8397,0.8403,2.1174
CC(C)CCO[C@H]1CCN(C(=O)NC[C@H]2Cc3ccccc3O2)C1,2.8367,0.8653,3.0949
CCCc1cc(NCC[C@H]2CCCOC2)n2nccc2n1,2.9104,0.8802,3.1495
CC[NH2+]C[C@@H](C)C(=O)NCc1cc(C)c(F)c(C)c1,1.2781,0.8103,3.6811
CC(C)NC(=O)CN1CCN(Cc2ncc(Cl)n2C)CC1,0.7157,0.885,2.3229
C[C@H]1CCCCC[C@@H]1Nc1cccc(F)c1C#N,4.0781,0.7685,2.8688
CCOc1cccc([C@]2([NH3+])CCCC[C@@H]2CC)c1,3.1227,0.8615,3.6097
CCCCn1c(S(=O)(=O)Cc2nncn2C)nc(C)c1C,1.4024,0.8135,2.8899
COC[C@@H](C)OC(=O)Cc1c(C)nc2c(c1C)c(=O)[nH]n2C,0.999,0.8446,3.2986
C[C@@H]1C[C@@H]1NC(=O)c1nn(-c2ccc(F)cc2)cc1[O-],1.2232,0.9256,3.4269
O=C(Cc1ccc(Br)cc1)N/N=C/C1=c2ccccc2=[NH+]C1,-0.3417,0.5916,3.2213
CC[C@H]1CCc2sc(C(=O)NC3COC3)cc2C1,2.3916,0.9114,2.988
COc1ccc([C@@H]2[C@@H](C(N)=O)C(C)=Nc3nc(-c4ccccc4OC)nn32)cc1,2.7592,0.716,3.2225
COC(=O)[C@@H](C)N1C(=O)S/C(=C/c2ccc(-c3ccccc3C#N)o2)C1=O,3.4161,0.5778,2.9908
CCC[NH2+][C@H](c1ccc(OC)cc1)c1ccc(F)cn1,2.2921,0.8798,3.5433
O=C(CCN1CCSC1=O)OCc1cc(=O)n2c(n1)sc1ccccc12,2.5113,0.6231,2.6975
COc1ccc(NC(C)=O)cc1NC(=O)c1cn(Cc2ccccc2)nn1,2.5457,0.6982,1.9878
Cc1nc(S[C@H]2CC[C@@](CO)([NH2+]C3CC3)C2)nc(C)c1C,1.5034,0.8172,4.7057
C[NH+](C)C[C@H]1CSCCCN1C(=O)c1ccc(F)cc1F,1.057,0.9142,3.7282
C[S@@](=O)c1ccc(CNC(=O)N[C@@H]2CCCC[C@@H]2OC2CCCC2)cc1,3.4936,0.7784,3.4373
O=C(NCc1cccnc1)[C@H]1CC[C@H](c2ccccc2)N(C(=O)c2ccc(Cl)cc2)C1,4.6449,0.6087,2.817
CCOC(=O)c1cc([N+](=O)[O-])cnc1N1CCOCC1,1.0031,0.4678,2.2355
C[C@H](OC[C@@H]1CCCO1)C(=O)N(C)[C@H](C)Cc1cccs1,2.7216,0.7733,3.5078
CCn1c(SCC(=O)NCc2ccc(C)cc2)nnc1-c1ccc(Br)cc1,4.4444,0.5229,1.9942
Cc1cnn(C)c1C(=O)/N=c1/sc2c(C)ccc(C)c2n1C,2.6397,0.6908,2.773
Cc1cccc(N2C[C@@H](C(=O)N3CCCN(C(=O)C(C)(C)C)CC3)CC2=O)c1C,2.7633,0.764,2.7593
COc1cccc(-c2nc(CC(=O)Nc3ccccc3)no2)n1,2.3214,0.7786,2.1617
CN(C)c1nc(C#N)nc(N2CCOCC2)n1,-0.3541,0.7164,2.6965
COC[C@H](C)NC(=O)Nc1cccc(SC(F)F)c1,3.1577,0.7802,2.6391
COc1ccc(NC(=O)CC[C@@H]2CCCN(C(=O)c3n[nH]c4c3CCC4)C2)cc1Cl,3.8315,0.7059,2.8856
Cc1cnn(-c2ccccc2)c1NC(=O)Cc1ccc(-n2cccc2)cc1,4.1526,0.5613,2.2507
O=C(c1cc2cccc(Cl)c2o1)N1CCC([C@@H](O)c2ccccc2)CC1,4.672,0.697,2.6876
CCCc1ccccc1N1CC[NH+]2CCCC[C@@H]2C1,1.8965,0.8763,4.2633
CC(C)(C)OC(=O)Nc1ccc(-c2cccc(Cl)c2C(=O)[O-])cc1,3.7175,0.8923,2.2991
COC(=O)[C@H]1Cc2nc[nH]c2CN1C(=O)c1sc(C(C)C)nc1C,2.0381,0.8617,3.3705
Cc1cc(F)cc(S(=O)(=O)N[C@@H](C)[C@H](C)N2CCOCC2)c1,1.5216,0.8977,3.2102
CCCCc1noc([C@@H]2CCCC[C@H]2[NH2+]CC)n1,2.0217,0.8466,4.1564
COc1ccc(-n2c(=O)c3ccccc3n3c(SC)nnc23)cc1,2.7639,0.5346,2.1767
Cc1ccccc1-c1nc(CS(=O)(=O)CC(=O)N[C@@H]2CCCC[C@@H]2C)c(C)o1,3.5681,0.7757,3.1784
CC[C@H](C)NC(=O)NCCCc1c(C)nn(C)c1C,2.0672,0.7778,2.6306
COc1ccc(C(=O)N/N=C2/NC(=O)/C(=C\c3ccc(C)cc3)S2)cc1,2.9085,0.6378,2.4799
Cc1noc(C)c1C(=O)N1CC[NH+](Cc2nnnn2-c2ccccc2)CC1,-0.192,0.7083,3.4244
O=C(Nc1ccc(F)c(C(F)(F)F)c1)NC1CC[NH+](Cc2ccccc2)CC1,3.2135,0.6728,3.1764
COc1ccccc1[C@H](C)N(C)C(=O)C=C1CCSCC1,3.668,0.7736,3.2868
C[C@@H](CNC(=O)N1CCN(c2ncccc2F)CC1)C[NH+]1CCCCC1,0.7572,0.8247,3.8832
O=C(CCc1cccnc1)Nc1ccccc1-n1cncn1,2.2336,0.7846,2.0442
COc1ccc(NC(=O)CC[C@@H]2CCCN(C(=O)c3ccc(F)cc3Cl)C2)c(C)c1,5.0672,0.6649,2.5384
COC[C@H](O)C[NH+]1CCC(NCc2ccc(C)cn2)CC1,-0.4658,0.6612,4.1398
COc1ccc(-c2nn3cnnc3s2)cc1NC(=O)c1ccccc1Cl,3.7671,0.5609,2.3146
O=C(N[C@H]1CC[NH+]2CCCC[C@H]12)c1ccccc1Cl,1.2795,0.8499,4.3359
O=C(CS(=O)(=O)Cc1ccon1)Nc1ccccc1,1.2281,0.8999,2.2726
Cc1nc(C[S@@](=O)Cc2c(F)cccc2Cl)sc1C,4.0013,0.8227,3.1837
O=C(CN1C(=O)NC2(CCCCCC2)C1=O)NCc1cccs1,2.0091,0.8305,2.7255
C[NH+]1CCC(CCNC(=O)NCc2ccc(-c3ccccc3C#N)cc2)CC1,2.3393,0.724,3.0653
CCn1nc(C)c(NC(=O)NCC2([O-])CCC2)c1C,0.9243,0.8618,2.9953
CC[C@H](CCO)[NH2+][C@@H](C)Cc1ccc(Cl)cc1,1.9954,0.7733,3.8963
NS(=O)(=O)c1ccc2c(c1)[C@H]1C=CC[C@H]1[C@@H](c1c(Cl)cccc1Cl)N2,4.4673,0.7055,3.5075
O=C1CN(C(=O)[C@@H]2CC(=O)N(c3ccc4c(c3)CCC4)C2)c2ccccc2N1,2.5135,0.8757,2.8633
CCC1(CC)CC[NH+](CC(=O)c2ccccc2Br)C1,2.7268,0.8221,4.1094
CSc1nc(C(=O)N2CCC(C3=NN=C[C@H]3c3ccccc3C)CC2)cs1,4.2498,0.6944,3.5178
CCOc1cc([C@H]2CC(=O)NC(SCC(=O)Nc3cccc(C)c3C)=C2C#N)ccc1O,4.1183,0.5618,2.9826
CC(=O)N1CCC[C@H](c2ncc3c(n2)CC[NH+](CC(=O)N2CCC2)C3)C1,-0.6242,0.8146,4.3088
C[C@@H]1CCC[C@@](CCOCCO)(C(=O)[O-])C1,0.3318,0.6816,3.8151
C[C@@H](c1ccccn1)N(C)C(=O)Nc1ccc(F)cc1Br,4.2081,0.8639,2.6552
CC1=C(Cl)[C@H](C)N(c2ccc(C(=O)OCCCn3c(=O)[nH]c4ccccc43)cc2)N1,3.7601,0.4496,3.1332
CSCCC[NH2+][C@@H](c1cccnc1)C(C)C,2.0952,0.7415,4.0175
N#Cc1ccc(OC(=O)C[C@H]2CCCO2)cc1,2.0328,0.5924,2.5546
Cn1ncc(Cl)c1C(=O)NCc1ccc(Cl)cc1,2.6569,0.938,1.9659
O=C(C[NH+]1CCC([C@H](O)c2ccc(Cl)cc2)CC1)N1CCNC1=O,0.2201,0.7434,4.0355
CCn1c(SCC2=N[C@H](C)SC2)n[nH]c1=O,1.2172,0.8347,3.9499
CO[C@H](C(=O)[O-])c1ccc2ccccc2c1,1.2772,0.7834,2.8151
C[NH+]1CCCCC[C@@H]1C(=O)NCCc1noc(C2CCCC2)n1,0.8432,0.8563,4.1613
COc1ccccc1Cc1cccc([C@H]2CCC[NH+](CC(=O)Nc3nccs3)C2)n1,2.5385,0.6118,4.0656
COc1ccc2c(c1)CCC/C2=N\OCC(=O)NCc1ccco1,2.6616,0.8244,2.3941
Cc1ccccc1[C@H](NS(C)(=O)=O)C(C)C,2.2413,0.8805,2.5995
CC(C)(C)OC(=O)N1CCC[C@@H](S(=O)(=O)c2cccc(C(N)=O)c2)C1,1.9587,0.8823,2.7367
Cc1sc(NC(=O)c2cccc(N3CCCC3=O)c2)c(C(N)=O)c1C,2.8429,0.8748,2.2001
COc1ccccc1[C@H]1CCCN1C(=O)C(=O)Nc1cnc2ccccc2c1,3.5456,0.6941,2.6297
Cc1[nH+]ccn1C[C@@H]1CCCN(c2ncnc3c2CCC3)C1,1.8059,0.8741,3.9357
COC(=O)[C@H](C)[C@@H](NC(=O)[C@@H](C)n1cncn1)c1ccccc1,1.5057,0.8242,3.3064
CC(C)C(=O)N1CCCc2ccc(NS(=O)(=O)C(C)C)cc21,2.7719,0.9205,2.3754
CC(C)N(C[C@H]1CCCCO1)C(=O)CN1C(=O)[C@H]2CCCC[C@@H]2C1=O,1.9677,0.715,3.3657
CCC[C@@H](C)c1nnc(NC(=O)c2cccc(F)c2)s1,3.8331,0.8826,2.582
CCn1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2Cl)n1,3.8275,0.9059,2.1283
O=C1CCCC2=C1[C@@H](c1cccc(Br)c1)n1ncnc1N2,3.0626,0.8529,3.3481
O=C([O-])[C@H](c1c[nH]c2cc(F)ccc12)[NH+]1CCN(CC(=O)N2CCOCC2)CC1,-1.8427,0.6488,4.0776
Cc1ccccc1-c1ccccc1C(=O)N1CC[C@@]2(CN(C)C(=O)O2)C1,3.3287,0.8196,3.2663
Fc1cccnc1CN[C@@H]1CCCOc2c1ccc(Cl)c2Cl,4.531,0.8515,3.0018
Cc1cc(S(=O)(=O)NC[C@@H](c2ccc(F)cc2)N2CCOCC2)ccc1Br,3.2484,0.7123,2.6532
COc1ccc(NC(=O)NC[C@H]2CC(=O)N(c3ccc4c(c3)OCO4)C2)cc1,2.5985,0.8263,2.6392
CC1CC(NC(=O)Cc2csc(-c3ccoc3)n2)C1,2.8603,0.9269,2.5513
COc1ccc([C@H]2Nc3c(C(=O)N(C)C4CCCCC4)cccc3[C@H]3C=CC[C@H]32)cc1OC,5.935,0.5713,3.5127
COC(=O)[C@@H](NC(=O)[C@H]1CCCN(S(C)(=O)=O)C1)C(C)(C)C,0.3619,0.7663,3.0479
COc1ccc(OC)c(NC(=O)c2oc3cc(OC)ccc3c2C)c1,4.0193,0.7318,1.9466
NC(=O)c1cc(-c2csc(-c3cccc(C(F)(F)F)c3)n2)ccc1O,4.3004,0.6974,2.2138
Cc1ccc(N2CCN(CC(=O)Nc3ccc(C(N)=O)cc3)C2=O)cc1,1.9746,0.8657,1.9864
C[C@H]1CC[NH+](CC(=O)Nc2sccc2C#N)[C@H](C)C1,1.2616,0.8846,4.7268
CC(=O)Nc1cc(NCc2c(C)nn(C)c2Cl)ccc1C,3.2608,0.8963,2.1846
CSc1ccc(C(=O)N(CC[NH+]2CCOCC2)c2nc3cc(C)c(C)cc3s2)cc1,3.1969,0.587,3.4442
O=C(N[C@H](c1cccs1)C1CCCCC1)c1cc2n(n1)CC[NH2+]C2,2.073,0.8949,3.9029
COCc1cccc(Oc2cccc(C(C)=O)c2)c1,3.8279,0.7389,1.7091
COc1ccccc1OCc1ccc(C(=O)N2CCC[C@H](C(N)=O)C2)o1,2.2047,0.8565,2.5307
O=C(NCc1ccccn1)c1cccc(Cn2cccn2)c1,2.2564,0.7861,1.9576
Cc1ccc([C@H]2C[C@@H](C)CC[NH+]2CCC(=O)N(C)CCC#N)o1,1.7061,0.8752,4.7291
Cc1nonc1CNC(=O)[C@H]1C[C@H]2C=C[C@@H]1C21CC1,1.5965,0.8445,5.2059
O=C(Cc1cccc(OCC(F)(F)F)c1)N1CCOC[C@H]1C1CC1,2.8076,0.8199,2.8828
CN(C(=O)COC(=O)c1nccnc1N)c1ccccc1,0.8786,0.8505,2.1677
CN(C[C@@H]1CCC[NH+]1C)c1nc2c(s1)CCC[C@@H]2O,0.6261,0.8698,5.021
COc1ccc([C@H]2CCCN2C(=O)CCS(C)(=O)=O)cc1,1.7934,0.8374,2.4664
C[NH+](C)[C@@H]1CC[C@H](NC(=O)CCC(=O)c2ccc3c(c2)CCC3)C1,1.32,0.7822,3.7922
COc1cccc(NC(=O)CCS(=O)(=O)Cc2ccccc2)c1,2.6388,0.8424,1.8045
CCn1cc[nH+]c1[C@H]1CCCN(C(=O)c2cc3ccccc3[nH]2)C1,2.8232,0.7862,3.6384
O=C1CN(c2nc(C(F)F)nc3ccccc23)CCN1,1.5036,0.9129,2.5316
C[C@@H](Cn1ccnc1)[NH2+]C1CCC(c2ccccc2)CC1,2.5614,0.8975,3.6194
CNC(=S)NNC(=O)[C@H]1C=CC=N1,-0.8793,0.3962,4.0017
Cc1ccc(/C(N)=N/OCC(=O)Nc2ccc(OC(F)F)cc2)cc1F,3.0111,0.4428,2.2476
Cc1cccc([N+](=O)[O-])c1NC(=O)COc1ccc(F)cc1Br,3.8223,0.6093,2.0177
Cc1ccc([C@@H]2CC(=O)C[C@H](c3ccc(C)cc3)[NH2+]2)cc1,3.0121,0.8916,3.7353
CSc1ccccc1[C@H](C(=O)[O-])[NH+](C)CCc1cnn(C)c1,-0.3096,0.7364,4.4698
CN[C@]1(C(N)=O)CCC[C@@H]([NH+](C)[C@@H](C)C2CC2)C1,-0.3143,0.6522,5.1034
C[C@H]([NH2+][C@H]1CCO[C@@H]1c1ccc(Cl)c(F)c1)C1CC1,2.671,0.9002,4.3672
CCc1noc(-c2ccc(CCNC(=O)Cc3ccc(Cl)cc3)cc2)n1,3.8538,0.6646,2.0105
Cc1nn(-c2ccccc2)c2c1[C@@H](c1cccnc1)c1c(ncn3nc(-c4cccs4)nc13)O2,5.0278,0.3505,3.3703
CCOc1cccc(-c2cc(N)ccc2C)c1,3.6429,0.791,1.7071
CN(C)S(=O)(=O)c1ccc(N2CCOCC2)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,2.7197,0.7014,3.6671
O=C1N[C@H](c2cnc[nH]2)N2CCCC[C@@H]12,0.3926,0.7138,3.7482
Cc1cc(NC(=O)C(=O)NCc2ccco2)ccc1-n1cnnn1,0.8186,0.6969,2.3311
O=C(NCC1CCC(C(=O)N2CCOCC2)CC1)c1ccnc2[nH]ccc12,1.9579,0.866,2.4616
Cc1cnc(NC(=O)[C@H](C)S(C)(=O)=O)s1,0.8231,0.8727,2.9144
COCC(=O)Nc1ccc(C)c(C(N)=O)c1,0.6788,0.7994,1.7404
CC[C@H](C)NS(=O)(=O)c1ccc(C(=O)[O-])cc1F,0.266,0.8543,3.0593
COc1ccc(NC(=N)SCC(=O)N2C[C@H](C)C[C@@H](C)C2)cc1,3.2796,0.6435,3.211
N#C/C(=C\c1cc(Br)c(I)o1)c1ccc(F)cc1,4.85,0.4944,2.8513
C[NH+](Cc1nc(-c2ccncc2)no1)C[C@H]1CCOC(C)(C)C1,1.3515,0.9115,4.2171
CN(C)c1nc(N)nc(COC(=O)c2cc3ccccc3c(=O)[nH]2)n1,0.7183,0.6765,2.52
Nc1c(C(=O)N2CC[NH2+]CC2)sc2cccc(F)c12,0.6418,0.8198,3.5042
CC(=O)n1c2c(c3ccccc31)OC(N)=C(C#N)[C@@H]2c1cccc(F)c1,3.6587,0.7089,3.102
CC[C@@H]1CC[C@](O)([C@H](F)C(=O)[O-])C1,0.0156,0.6996,4.6302
CCS(=O)(=O)N1CCc2cc(C(=O)Nc3ccc(Oc4ccccc4)cc3)ccc21,4.4434,0.6096,2.0649
CC(C)(C)c1cc(NC(=O)[C@@H]2OCCc3ccccc32)c(C#N)s1,4.1698,0.8575,3.3743
COc1ccc(Cl)cc1N([C@H](C)C(=O)NCc1cccnc1)S(C)(=O)=O,2.2145,0.7754,2.7265
Cn1c(-c2ccccc2)nnc1S(=O)(=O)Cc1cccc(C(N)=O)c1,1.5549,0.753,2.2392
CCCCn1nc(C(=O)N2CCC[C@@H]2[C@@H]2CCC[NH+]2C)ccc1=O,0.3251,0.8638,4.3069
C[C@H]1C[C@H]1NC(=O)Nc1ccc(OCC(N)=O)cc1,1.0806,0.7516,2.6137
O=C(NC1CCCC1)N(CCC(F)(F)F)CC1CC1,3.303,0.8075,2.4167
CC(C)(C)[C@H](C[NH3+])N1CCO[C@H](C#N)C1,-0.1326,0.7149,4.693
Cc1cc(C)c(NC(=O)[C@H](C)S[C@H](C)[C@@H](C)O)c(Cl)c1,3.7863,0.8428,3.4178
C[C@H]1CCCC[NH+]1Cc1cc(=O)c([O-])co1,-0.3293,0.7733,5.4472
CN(C)C(=O)c1cn(C2C[NH2+]C2)nn1,-1.902,0.6377,3.8034
C[C@@H](Oc1ccc(Cl)cc1)c1ccc(C#N)c(=O)[nH]1,3.04,0.9249,2.8897
CC1(C)CC(=O)c2c(-c3cccnc3)n[nH]c2C1,2.6268,0.8319,2.6238
CCN1CCC(=NNC(=O)c2cc(-c3ccccc3O)nc3ccccc23)CC1,3.8089,0.6461,2.3981
CCC[C@@H]1CN(C(=O)[C@@H]2CCC[NH+]2Cc2ccccc2)CCO1,1.2614,0.8975,4.3136
Cc1c(C(=O)N2CCCCC2)c(S(=O)(=O)Nc2ccc(Br)cc2F)c(C)n1C,3.9704,0.707,2.4206
CS(=O)(=O)CCN1CCc2ccc([N+](=O)[O-])cc2C1,0.9975,0.6169,2.2754
Cc1cncc(C(=O)O[C@H](C(=O)Nc2ccccc2)c2ccccc2)c1,3.9268,0.6871,2.3737
CCCc1nnc(NC(=O)c2ccc(-c3ccc(F)cc3)s2)s1,4.6105,0.7007,2.1873
O=C([O-])[C@H]1Cc2[nH]c[nH+]c2CN1C(=O)CC12CC3CC(CC(C3)C1)C2,0.4385,0.8814,5.6037
c1cncc(-c2n[nH]cc2C[NH+]2CCC(C3CCOCC3)CC2)c1,1.6932,0.9057,3.9349
